team,id,win,champions
red,4169344420,True,"['오른', '자르반 4세', '베이가', '미스 포츈', '럼블']"
blue,4171478843,False,"['세트', '엘리스', '키아나', '미스 포츈', '바드']"
red,4171478843,True,"['레넥톤', '카서스', '다리우스', '아펠리오스', '탈리야']"
blue,4504626420,True,"['볼리베어', '그레이브즈', '카르마', '아펠리오스', '룰루']"
red,4504626420,False,"['아트록스', '에코', '블라디미르', '이즈리얼', '브라움']"
blue,4462283785,True,"['레넥톤', '트런들', '리산드라', '이즈리얼', '카르마']"
red,4462283785,False,"['리븐', '리 신', '갈리오', '베인', '유미']"
blue,4295613801,False,"['스웨인', '자크', '신드라', '이즈리얼', '레오나']"
red,4295613801,True,"['아트록스', '그레이브즈', '다이애나', '베인', '블리츠크랭크']"
blue,4253369624,True,"['모데카이저', '자크', '아트록스', '칼리스타', '질리언']"
red,4253369624,False,"['가렌', '세트', '라이즈', '애쉬', '브라움']"
blue,4416993469,False,"['쉔', '이블린', '코르키', '이즈리얼', '룰루']"
red,4416993469,True,"['모데카이저', '그레이브즈', '럼블', '아펠리오스', '나미']"
blue,4220038788,True,"['피오라', '자크', '말파이트', '케이틀린', '모르가나']"
red,4220038788,False,"['모데카이저', '케인', '제이스', '미스 포츈', '쓰레쉬']"
blue,4256681851,True,"['마오카이', '헤카림', '다이애나', '바루스', '볼리베어']"
red,4256681851,False,"['트런들', '오공', '아트록스', '미스 포츈', '라칸']"
blue,4462151649,False,"['모데카이저', '에코', '루시안', '이즈리얼', '블리츠크랭크']"
red,4462151649,True,"['아트록스', '트런들', '신드라', '아펠리오스', '브라움']"
blue,4256856393,True,"['베인', '엘리스', '키아나', '루시안', '유미']"
red,4256856393,False,"['세트', '에코', '아우렐리온 솔', '이즈리얼', '쓰레쉬']"
blue,4169289538,False,"['케일', '올라프', '오른', '루시안', '유미']"
red,4169289538,True,"['세트', '자르반 4세', '카시오페아', '칼리스타', '타릭']"
blue,4419599117,True,"['오공', '카서스', '칼리스타', '바루스', '카르마']"
red,4419599117,False,"['뽀삐', '리 신', '럼블', '이즈리얼', '세나']"
blue,4220154097,True,"['아트록스', '에코', '사일러스', '이즈리얼', '카르마']"
red,4220154097,False,"['모데카이저', '엘리스', '루시안', '미스 포츈', '세나']"
blue,4169199393,True,"['세트', '렉사이', '조이', '자야', '라칸']"
red,4169199393,False,"['레넥톤', '그라가스', '제이스', '미스 포츈', '모르가나']"
blue,4217479545,False,"['오른', '니달리', '사일러스', '칼리스타', '블리츠크랭크']"
red,4217479545,True,"['모데카이저', '세주아니', '이렐리아', '카이사', '파이크']"
blue,4256899073,False,"['아트록스', '니달리', '피즈', '이즈리얼', '카르마']"
red,4256899073,True,"['헤카림', '탈리야', '제이스', '애쉬', '세나']"
blue,4171893308,True,"['이렐리아', '엘리스', '키아나', '이즈리얼', '하이머딩거']"
red,4171893308,False,"['뽀삐', '자르반 4세', '오리아나', '미스 포츈', '유미']"
blue,4219915306,True,"['세트', '케인', '피즈', '징크스', '소라카']"
red,4219915306,False,"['오른', '엘리스', '럼블', '아펠리오스', '모르가나']"
blue,4169209266,True,"['사일러스', '리 신', '블라디미르', '미스 포츈', '룰루']"
red,4169209266,False,"['세트', '에코', '루시안', '아펠리오스', '피들스틱']"
blue,4416754300,False,"['이렐리아', '자르반 4세', '아지르', '바루스', '유미']"
red,4416754300,True,"['레넥톤', '엘리스', '카밀', '시비르', '카르마']"
blue,4169250371,False,"['세트', '자르반 4세', '루시안', '이즈리얼', '쓰레쉬']"
red,4169250371,True,"['레넥톤', '녹턴', '오리아나', '스웨인', '세나']"
blue,4217556931,False,"['칼리스타', '그라가스', '세트', '야스오', '파이크']"
red,4217556931,True,"['케넨', '리 신', '리산드라', '아펠리오스', '타릭']"
blue,4504504692,True,"['헤카림', '리 신', '신드라', '애쉬', '바드']"
red,4504504692,False,"['오른', '에코', '아지르', '아펠리오스', '블리츠크랭크']"
blue,4217558251,True,"['이렐리아', '엘리스', '루시안', '미스 포츈', '잔나']"
red,4217558251,False,"['레넥톤', '자르반 4세', '르블랑', '갈리오', '세나']"
blue,4462194731,True,"['아트록스', '니달리', '피즈', '베인', '카르마']"
red,4462194731,False,"['오른', '그레이브즈', '갈리오', '루시안', '피들스틱']"
blue,4295748322,False,"['야스오', '자르반 4세', '갈리오', '미스 포츈', '세트']"
red,4295748322,True,"['레넥톤', '리 신', '이렐리아', '아펠리오스', '쓰레쉬']"
blue,4462119532,False,"['칼리스타', '엘리스', '피즈', '카이사', '블리츠크랭크']"
red,4462119532,True,"['오른', '리 신', '신드라', '애쉬', '잔나']"
